ABHD15	ABHD15	ea	-0.010216	0.000171	0.08511	-0.004232	0.000247
ABHD1	ABHD1	ea	-0.006017	0.003523	0.2259	-0.001958	0.001156
ABHD2	ABHD2	ea	0.004384	0.017534	0.4254	0.000946	0.003784
ABHD3	ABHD3	ea	0.047318	0.018915	9.985e-06	0.013725	0.005686
ABHD4	ABHD4	ea	0.559322	0.048162	0	0.189551	0.0293
ABHD5	ABHD5	ea	0.026949	0.021128	0.08861	0.004874	0.003863
ABHD6	ABHD6	ea	0.168782	0.046154	4.804e-10	0.047946	0.014892
ABHD8	ABHD8	ea	0.006352	0.019874	0.4064	0.002517	0.007878
ABI1	ABI1	ea	0.095585	0.040902	0.00606	0.010351	0.004672
ABI2	ABI2	ea	0.006954	0.011024	0.2857	0.001194	0.001896
ABI3BP	ABI3BP	ea	0.024239	0.02009	0.1392	0.008223	0.006871
ABI3	ABI3	ea	0.044051	0.025182	0.03461	0.017513	0.010189
ABL1	ABL1	ea	0.079427	0.035223	0.01267	0.014122	0.006453
ABL2	ABL2	ea	0.19612	0.049029	1.875e-06	0.063351	0.01862
ABLIM1	ABLIM1	ea	0.019145	0.021128	0.2334	0.009221	0.010218
ABLIM2	ABLIM2	ea	0.022182	0.02317	0.2205	0.005125	0.005371
ABLIM3	ABLIM3	ea	0.07035	0.035949	0.03523	0.017438	0.009171
ABO	ABO	ea	-0.014721	0.018346	0.309	-0.007895	0.009866
ABRA	ABRA	ea	-0.020906	0.00528	0.1066	-0.013048	0.003431
ABR	ABR	ea	-0.003152	0.025571	0.4659	-0.00057	0.004623
ABT1	ABT1	ea	-0.001586	0.013756	0.4698	-0.000266	0.00231
ABTB1	ABTB1	ea	0.0137	0.017046	0.2551	0.005164	0.006443
ABTB2	ABTB2	ea	0.081689	0.037973	0.0184	0.030595	0.014713
AC131971.1	AC131971.1	ea	-0.012871	0.015287	0.3039	-0.008411	0.010017
ACAA1	ACAA1	ea	0.099865	0.033369	0.0002441	0.018709	0.006643
ACAA2	ACAA2	ea	0.335136	0.047541	0	0.119481	0.023183
ACACB	ACACB	ea	0.156647	0.036646	3.205e-08	0.098244	0.025779
ACAD10	ACAD10	ea	0.010496	0.01304	0.1457	0.001928	0.002407
ACAD8	ACAD8	ea	0.100001	0.03951	0.007474	0.018478	0.007632
ACAD9	ACAD9	ea	0.125909	0.038783	9.767e-06	0.014442	0.004872
ACADL	ACADL	ea	-0.00052	0.009978	0.4855	-0.000275	0.005281
ACADM	ACADM	ea	0.458728	0.061574	0	0.111707	0.025142
ACADSB	ACADSB	ea	0.042612	0.041812	0.1934	0.005507	0.005465
ACADS	ACADS	ea	0.137579	0.038502	3.705e-06	0.059895	0.018529
ACADVL	ACADVL	ea	0.048686	0.025583	0.02784	0.009002	0.004817
ACAN	ACAN	ea	0.010258	0.020653	0.3477	0.001878	0.003786
ACAP1	ACAP1	ea	0.048853	0.029463	0.0563	0.006261	0.003843
ACAP2	ACAP2	ea	0.006065	0.01682	0.3911	0.000651	0.001807
ACAT1	ACAT1	ea	0.09918	0.032572	2.106e-07	0.014037	0.004937
ACAT2	ACAT2	ea	0.128124	0.047477	0.0009546	0.034239	0.013644
ACBD3	ACBD3	ea	0.038951	0.021683	0.04109	0.00622	0.003513
ACBD4	ACBD4	ea	-0.00892	0.009441	0.3005	-0.002319	0.002463
ACBD5	ACBD5	ea	0.136438	0.033439	3.401e-11	0.019036	0.00518
ACBD7	ACBD7	ea	0.024167	0.022648	0.1866	0.021249	0.02001
ACCS	ACCS	ea	0.496916	0.047036	0	0.395795	0.063435
ACD	ACD	ea	0.021754	0.014974	0.05036	0.003917	0.002732
ACE	ACE	ea	-0.008683	0.001143	0.1057	-0.001223	0.000178
ACER1	ACER1	ea	0.02638	0.029594	0.2187	0.011725	0.013226
ACER2	ACER2	ea	0.008975	0.022325	0.38	0.004776	0.01189
ACER3	ACER3	ea	0.200703	0.042833	0	0.041965	0.010405
ACHE	ACHE	ea	0.040632	0.020515	0.01272	0.01405	0.007238
ACIN1	ACIN1	ea	-0.026165	0.019945	0.2084	-0.0043	0.003307
ACLY	ACLY	ea	0.027121	0.019005	0.08355	0.006212	0.004401
ACMSD	ACMSD	ea	-0.020227	0.000803	0.01528	-0.009635	0.000668
ACN9	ACN9	ea	0.068855	0.0297	0.008676	0.015555	0.006926
ACO1	ACO1	ea	0.390914	0.054537	0	0.235003	0.0482
ACO2	ACO2	ea	0.031229	0.021177	0.01511	0.007246	0.005007
ACOT11	ACOT11	ea	0.004208	0.017892	0.4314	0.001126	0.004789
ACOT12	ACOT12	ea	0.053303	0.041824	0.131	0.019004	0.015185
ACOT13	ACOT13	ea	0.234182	0.047891	1.63e-08	0.060769	0.014827
ACOT2	ACOT2	ea	0.141775	0.044981	8.143e-06	0.03831	0.013531
ACOT4	ACOT4	ea	0.158238	0.039642	1.357e-11	0.073645	0.020999
ACOT7	ACOT7	ea	-0.023497	0.007076	0.09664	-0.005757	0.001785
ACOT8	ACOT8	ea	0.058526	0.034725	0.05468	0.015781	0.009626
ACOX1	ACOX1	ea	-0.03219	0.000182	0.05655	-0.005816	0.000323
ACOX2	ACOX2	ea	0.012952	0.023734	0.3222	0.003987	0.007325
ACOX3	ACOX3	ea	0.190811	0.039026	4.032e-11	0.044647	0.010352
ACOXL	ACOXL	ea	0.043537	0.021975	0.01299	0.010481	0.005407
ACP1	ACP1	ea	0.111453	0.05075	0.0007369	0.027409	0.013401
ACP2	ACP2	ea	0.138886	0.044136	1.266e-14	0.025108	0.009057
ACP5	ACP5	ea	0.038078	0.025852	0.06225	0.013227	0.009104
ACP6	ACP6	ea	0.327882	0.054251	5.59e-14	0.162642	0.037283
ACPL2	ACPL2	ea	-0.011764	0.012213	0.2876	-0.007132	0.007431
ACPP	ACPP	ea	-0.010146	0.016308	0.3578	-0.003335	0.005373
ACPT	ACPT	ea	-0.022152	0.024074	0.2825	-0.004576	0.00499
ACRBP	ACRBP	ea	-0.013269	0.009963	0.226	-0.007668	0.005786
ACR	ACR	ea	0.030811	0.019735	0.06379	0.015752	0.010212
ACRV1	ACRV1	ea	-0.011442	0.008317	0.2335	-0.007687	0.005615
ACSBG1	ACSBG1	ea	0.029623	0.032265	0.2138	0.011184	0.012287
ACSBG2	ACSBG2	ea	-0.023133	0.015717	0.2213	-0.009922	0.006806
ACSF2	ACSF2	ea	-0.008553	0.024726	0.4071	-0.002718	0.007863
ACSF3	ACSF3	ea	0.359684	0.057149	0	0.138285	0.030267
ACSL1	ACSL1	ea	0.039697	0.027511	0.07967	0.009689	0.006787
ACSL3	ACSL3	ea	0.014052	0.019541	0.2841	0.003347	0.004665
ACSL5	ACSL5	ea	0.063267	0.031409	0.0164	0.013128	0.006693
ACSL6	ACSL6	ea	0.003407	0.008338	0.3668	0.001037	0.00254
ACSM1	ACSM1	ea	0.002945	0.017582	0.4508	0.001154	0.006894
ACSM2B	ACSM2B	ea	-0.007842	0.007524	0.2842	-0.006187	0.005954
ACSM3	ACSM3	ea	-0.013414	0.005607	0.1888	-0.002008	0.000852
ACSM5	ACSM5	ea	-0.000388	0.010888	0.49	-0.000193	0.005407
ACSS1	ACSS1	ea	0.209846	0.062982	5.466e-06	0.04204	0.01501
ACSS2	ACSS2	ea	0.011732	0.012081	0.131	0.004784	0.004955
ACSS3	ACSS3	ea	-0.020066	9e-06	0.01174	-0.009479	0.000521
ACTA1	ACTA1	ea	-0.010968	0.013205	0.3066	-0.003322	0.004012
ACTA2	ACTA2	ea	0.526268	0.046245	0	0.27047	0.043401
ACTB	ACTB	ea	0.30329	0.042834	0	0.185581	0.034236
ACTC1	ACTC1	ea	0.001758	0.021282	0.4764	0.001109	0.013417
ACTG1	ACTG1	ea	0.038892	0.02594	0.07352	0.008248	0.005585
ACTG2	ACTG2	ea	-0.011471	0.003408	0.1456	-0.007221	0.002202
ACTL6A	ACTL6A	ea	0.024813	0.018912	0.1242	0.001434	0.001101
ACTL6B	ACTL6B	ea	-0.013756	0.001985	0.04993	-0.003529	0.000553
ACTL7A	ACTL7A	ea	-0.016475	0.008081	0.1699	-0.010181	0.005052
ACTL7B	ACTL7B	ea	-0.00019	0.015081	0.4965	-7.4e-05	0.005918
ACTL8	ACTL8	ea	0.021002	0.028016	0.2759	0.012568	0.016814
ACTL9	ACTL9	ea	-0.02509	0.008589	0.131	-0.00838	0.002939
ACTN1	ACTN1	ea	0.118197	0.035726	6.316e-05	0.044072	0.014231
ACTN2	ACTN2	ea	-0.005004	0.014116	0.4083	-0.001518	0.004285
ACTN3	ACTN3	ea	0.066246	0.027699	1.437e-05	0.033959	0.014908
ACTN4	ACTN4	ea	-0.028215	0.001342	0.01158	-0.007922	0.000593
ACTR10	ACTR10	ea	0.04943	0.029227	0.04945	0.005891	0.003552
ACTR1A	ACTR1A	ea	0.067507	0.028516	3.23e-05	0.009889	0.004378
ACTR1B	ACTR1B	ea	0.10507	0.034203	1.19e-09	0.022403	0.007976
ACTR2	ACTR2	ea	0.133038	0.039596	4.825e-05	0.040208	0.012904
ACTR3B	ACTR3B	ea	0.041864	0.028966	0.09467	0.015247	0.010677
ACTR3C	ACTR3C	ea	0.102845	0.037521	0.001275	0.01849	0.007184
ACTR3	ACTR3	ea	0.046866	0.02151	0.007341	0.004189	0.001973
ACTR5	ACTR5	ea	0.042241	0.028676	0.05567	0.006761	0.004668
ACTR8	ACTR8	ea	0.471049	0.041141	0	0.070625	0.010266
ACTRT2	ACTRT2	ea	-0.009666	0.016513	0.3515	-0.003558	0.006089
ACVR1B	ACVR1B	ea	-0.030412	0.00142	0.01829	-0.018433	0.001374
ACVR1	ACVR1	ea	0.016663	0.028232	0.3223	0.007761	0.013185
ACVR2A	ACVR2A	ea	-0.001688	0.015741	0.47	-0.000891	0.008312
ACVR2B	ACVR2B	ea	-0.004244	0.025495	0.4539	-0.00174	0.010458
ACVRL1	ACVRL1	ea	0.030187	0.021732	0.08913	0.006464	0.004698
ACY3	ACY3	ea	0.293129	0.068976	1.571e-06	0.167233	0.052329
ACYP1	ACYP1	ea	-0.010135	0.005131	0.288	-0.002757	0.001414
ACYP2	ACYP2	ea	0.1379	0.049365	0.001204	0.052051	0.020361
ADAD1	ADAD1	ea	0.000275	0.009362	0.4916	0.000218	0.007408
ADAD2	ADAD2	ea	0.046908	0.04079	0.1788	0.006569	0.00576
ADA	ADA	ea	0.035378	0.031366	0.162	0.007314	0.006553
ADAL	ADAL	ea	0.057966	0.028819	0.0004688	0.007089	0.003693
ADAM10	ADAM10	ea	0.01405	0.019927	0.2829	0.002769	0.003936
ADAM11	ADAM11	ea	-0.00457	0.012508	0.4078	-0.000669	0.001831
ADAM12	ADAM12	ea	-0.008699	0.019638	0.3868	-0.003295	0.007445
ADAM15	ADAM15	ea	0.133121	0.043113	3.224e-07	0.049729	0.017526
ADAM17	ADAM17	ea	0.091907	0.030296	6.456e-05	0.00996	0.003458
ADAM18	ADAM18	ea	-0.000985	0.01465	0.4812	-0.000567	0.008436
ADAM19	ADAM19	ea	0.232781	0.046776	2.154e-13	0.07916	0.019243
ADAM21	ADAM21	ea	0.001366	0.033988	0.4885	0.00074	0.018413
ADAM22	ADAM22	ea	0.162187	0.039281	5.731e-09	0.032325	0.008894
ADAM23	ADAM23	ea	0.013873	0.015175	0.2149	0.01021	0.011202
ADAM28	ADAM28	ea	0.018547	0.028684	0.2918	0.010748	0.016694
ADAM29	ADAM29	ea	-0.017942	0.009791	0.173	-0.014634	0.008069
ADAM30	ADAM30	ea	-0.020883	0.000455	0.01813	-0.010111	0.000612
ADAM32	ADAM32	ea	-0.003971	0.013312	0.4219	-0.002285	0.007662
ADAM33	ADAM33	ea	-0.022965	0.003698	0.1132	-0.003756	0.000652
ADAM3A	ADAM3A	ea	-0.010906	0.011159	0.278	-0.008373	0.008592
ADAM7	ADAM7	ea	0.020503	0.019643	0.1737	0.008265	0.007966
ADAM8	ADAM8	ea	0.16113	0.036316	1.563e-12	0.050507	0.012862
ADAM9	ADAM9	ea	0.003407	0.014559	0.4305	0.001698	0.007259
ADAMDEC1	ADAMDEC1	ea	0.035511	0.020976	0.03334	0.018243	0.010946
ADAMTS12	ADAMTS12	ea	0.015244	0.024152	0.309	0.005355	0.008504
ADAMTS13	ADAMTS13	ea	0.002265	0.024502	0.4736	0.000905	0.009793
ADAMTS14	ADAMTS14	ea	-0.00166	0.021182	0.4782	-0.000235	0.003001
ADAMTS15	ADAMTS15	ea	-0.000629	0.022492	0.4922	-0.000293	0.010472
ADAMTS16	ADAMTS16	ea	0.114193	0.046559	0.0134	0.063599	0.027146
ADAMTS17	ADAMTS17	ea	0.069681	0.041061	0.05916	0.012832	0.007729
ADAMTS18	ADAMTS18	ea	-0.039142	0.002052	0.04794	-0.009538	0.000748
ADAMTS19	ADAMTS19	ea	0.017597	0.021485	0.241	0.004134	0.005072
ADAMTS1	ADAMTS1	ea	0.002675	0.019577	0.4606	0.000863	0.006315
ADAMTS20	ADAMTS20	ea	-0.010231	0.009664	0.2863	-0.003829	0.003633
ADAMTS2	ADAMTS2	ea	-0.032832	0.017313	0.1518	-0.003429	0.001836
ADAMTS3	ADAMTS3	ea	-0.000124	0.011338	0.4969	-3.8e-05	0.003471
ADAMTS4	ADAMTS4	ea	0.015952	0.017045	0.1965	0.00447	0.004796
ADAMTS5	ADAMTS5	ea	0.002794	0.025113	0.4683	0.001403	0.012611
ADAMTS6	ADAMTS6	ea	0.193678	0.04202	7.097e-10	0.068529	0.017476
ADAMTS7	ADAMTS7	ea	0.124124	0.039083	0.0001296	0.045211	0.015329
ADAMTS8	ADAMTS8	ea	-0.005253	0.015931	0.4136	-0.001118	0.003394
ADAMTS9	ADAMTS9	ea	0.028385	0.026193	0.1812	0.0055	0.005104
ADAMTSL1	ADAMTSL1	ea	0.028719	0.028021	0.1987	0.010966	0.010757
ADAMTSL3	ADAMTSL3	ea	0.085262	0.028458	2.453e-05	0.033025	0.011678
ADAMTSL4	ADAMTSL4	ea	-0.009388	1.1e-05	0.004155	-0.001382	7.6e-05
ADAMTSL5	ADAMTSL5	ea	0.06579	0.039534	0.06476	0.025808	0.015925
ADAP1	ADAP1	ea	0.225573	0.065288	5.892e-08	0.105296	0.036753
ADAP2	ADAP2	ea	0.075827	0.039872	6.642e-05	0.035827	0.019998
ADARB1	ADARB1	ea	-0.018081	0.008534	0.1528	-0.007055	0.003366
ADARB2	ADARB2	ea	0.049357	0.030705	0.08238	0.017744	0.011174
ADAR	ADAR	ea	0.033464	0.027849	0.1467	0.005909	0.004968
ADAT1	ADAT1	ea	0.292085	0.047192	0	0.050612	0.010799
ADAT2	ADAT2	ea	0.070806	0.026205	0.0006325	0.011103	0.004258
ADC	ADC	ea	0.00207	0.009176	0.4324	0.000397	0.001761
ADCK1	ADCK1	ea	0.160123	0.040077	5.321e-08	0.03576	0.009991
ADCK2	ADCK2	ea	0.041341	0.028973	0.0984	0.01551	0.011068
ADCK3	ADCK3	ea	0.011272	0.014595	0.2595	0.002351	0.003053
ADCK4	ADCK4	ea	0.023163	0.021554	0.1728	0.004058	0.003799
ADCY10	ADCY10	ea	-0.005915	0.01504	0.3991	-0.002421	0.006159
ADCY1	ADCY1	ea	0.175384	0.051382	0.0001183	0.096279	0.031666
ADCY2	ADCY2	ea	0.026776	0.028828	0.2273	0.005581	0.006039
ADCY3	ADCY3	ea	0.153577	0.036853	1.998e-15	0.042514	0.011596
ADCY4	ADCY4	ea	-0.00573	0.015379	0.4053	-0.001406	0.003777
ADCY5	ADCY5	ea	0.022983	0.022328	0.1911	0.003744	0.00366
ADCY6	ADCY6	ea	-0.016552	0.005022	0.09709	-0.002251	7e-04
ADCY7	ADCY7	ea	0.057986	0.027333	0.0142	0.014508	0.007023
ADCY8	ADCY8	ea	-0.002489	0.017214	0.4603	-0.00072	0.004982
ADCY9	ADCY9	ea	0.021577	0.024655	0.2288	0.01253	0.01438
ADCYAP1	ADCYAP1	ea	-0.011352	0.016328	0.3349	-0.005979	0.008614
ADCYAP1R1	ADCYAP1R1	ea	0.048526	0.02679	0.04568	0.011076	0.006219
ADD1	ADD1	ea	0.175708	0.061051	0.0005817	0.044285	0.017524
ADD2	ADD2	ea	0.020334	0.026903	0.2765	0.009531	0.012659
ADD3	ADD3	ea	-0.009303	0.006317	0.2533	-0.001793	0.001225
ADH1A	ADH1A	ea	-0.011654	0.004465	0.2249	-0.008322	0.003248
ADH1C	ADH1C	ea	0.01831	0.019207	0.1993	0.011824	0.012469
ADH4	ADH4	ea	-0.01463	0.002023	0.178	-0.00901	0.00137
ADH5	ADH5	ea	0.228138	0.041941	0	0.080028	0.017898
ADH6	ADH6	ea	0.029032	0.021419	0.1151	0.01703	0.012708
ADH7	ADH7	ea	0.022895	0.021648	0.1534	0.013229	0.0126
ADHFE1	ADHFE1	ea	0.071573	0.031851	0.001448	0.024718	0.011523
ADI1	ADI1	ea	0.256554	0.050315	9.472e-10	0.062161	0.014671
ADIG	ADIG	ea	-0.016118	0.007556	0.1344	-0.006542	0.003103
ADIPOQ	ADIPOQ	ea	0.132111	0.041966	0.002513	0.072017	0.024365
ADIPOR1	ADIPOR1	ea	-0.022828	0.012005	0.1729	-0.00319	0.001696
ADIPOR2	ADIPOR2	ea	0.029396	0.023228	0.1271	0.005993	0.004772
ADK	ADK	ea	0.024894	0.018048	0.07769	0.004658	0.003419
ADM2	ADM2	ea	-0.018696	0.006559	0.1303	-0.00608	0.002177
ADM	ADM	ea	0.045874	0.02364	0.02562	0.016902	0.008892
ADNP2	ADNP2	ea	0.050293	0.026203	0.006516	0.009209	0.004938
ADNP	ADNP	ea	-0.0064	0.020829	0.4192	-0.00098	0.003192
ADO	ADO	ea	0.008412	0.014789	0.3215	0.00282	0.004964
ADORA1	ADORA1	ea	-0.01974	0.013854	0.2034	-0.004438	0.003133
ADORA2B	ADORA2B	ea	0.096645	0.033361	3.964e-06	0.046163	0.017128
ADORA3	ADORA3	ea	-0.005869	0.023711	0.4335	-0.002098	0.008479
ADPGK	ADPGK	ea	0.026465	0.016069	0.03333	0.004101	0.002524
ADPRH	ADPRH	ea	0.014529	0.015122	0.2092	0.002713	0.002833
ADPRHL1	ADPRHL1	ea	0.087625	0.068368	0.1633	0.046803	0.03821
ADPRHL2	ADPRHL2	ea	-0.013236	4e-06	0.003884	-0.003152	0.000173
ADRA1A	ADRA1A	ea	0.004622	0.019859	0.4322	0.001772	0.007617
ADRA1B	ADRA1B	ea	0.074397	0.036322	0.02977	0.027411	0.013775
ADRA1D	ADRA1D	ea	0.023618	0.036226	0.3077	0.011374	0.017499
ADRA2A	ADRA2A	ea	0.041914	0.030499	0.1054	0.00878	0.006485
ADRA2C	ADRA2C	ea	0.028567	0.024925	0.1706	0.005644	0.004964
ADRB1	ADRB1	ea	0.099437	0.038213	0.004613	0.033641	0.01359
ADRB2	ADRB2	ea	0.131007	0.041716	0.0001007	0.075745	0.026203
ADRB3	ADRB3	ea	-0.002646	0.01076	0.4367	-0.001253	0.005095
ADRBK1	ADRBK1	ea	-0.001086	0.005983	0.4513	-0.000209	0.001154
ADRM1	ADRM1	ea	0.061082	0.033821	0.03784	0.006317	0.003574
ADSL	ADSL	ea	0.001479	0.009966	0.4552	0.000154	0.001039
ADSS	ADSS	ea	0.074844	0.033658	0.01982	0.011052	0.005123
ADSSL1	ADSSL1	ea	0.000164	0.012361	0.4963	4.4e-05	0.003305
AEBP1	AEBP1	ea	0.002658	0.009543	0.4169	0.001115	0.004004
AEBP2	AEBP2	ea	0.028323	0.022285	0.1363	0.004773	0.003782
AEN	AEN	ea	0.03546	0.026648	0.12	0.010213	0.007751
AES	AES	ea	0.079231	0.040908	0.02434	0.02125	0.011325
AFAP1	AFAP1	ea	-0.002034	0.025894	0.4781	-0.000697	0.008866
AFAP1L1	AFAP1L1	ea	-0.020455	0.012968	0.2162	-0.004441	0.002841
AFAP1L2	AFAP1L2	ea	0.033449	0.024898	0.1117	0.008718	0.006555
AFF1	AFF1	ea	0.029721	0.016518	0.01907	0.003541	0.001997
AFF3	AFF3	ea	0.017588	0.013618	0.1071	0.005966	0.004649
AFF4	AFF4	ea	0.03621	0.018167	0.01835	0.00305	0.001553
AFG3L1P	AFG3L1P	ea	-0.007615	0.005973	0.2572	-0.003251	0.002561
AFG3L2	AFG3L2	ea	0.05135	0.035092	0.0811	0.005603	0.003906
AFM	AFM	ea	0.156091	0.067252	0.003522	0.093025	0.045233
AFP	AFP	ea	-0.01085	0.0029	0.1196	-0.0077	0.002119
AFTPH	AFTPH	ea	0.1539	0.042177	7.65e-07	0.027181	0.008186
AGA	AGA	ea	0.569968	0.047081	0	0.230319	0.036558
AGAP1	AGAP1	ea	0.001991	0.019175	0.4703	0.001084	0.01044
AGAP2	AGAP2	ea	0.039183	0.026088	0.06442	0.009056	0.006154
AGAP3	AGAP3	ea	-0.012785	0.019823	0.3402	-0.004127	0.006415
AGBL1	AGBL1	ea	0.036564	0.021057	0.04185	0.021768	0.012683
AGBL2	AGBL2	ea	0.016377	0.01104	0.05074	0.004168	0.002836
AGBL3	AGBL3	ea	0.087753	0.032133	0.0005172	0.032683	0.012568
AGBL4	AGBL4	ea	-0.013438	0.006637	0.2204	-0.006518	0.003256
AGBL5	AGBL5	ea	0.014639	0.01373	0.1329	0.003007	0.002837
AGER	AGER	ea	0.148485	0.066133	0.0005626	0.043054	0.021412
AGFG1	AGFG1	ea	0.114	0.033313	3.235e-05	0.024724	0.007694
AGFG2	AGFG2	ea	0.010748	0.017761	0.2922	0.002478	0.004105
AGGF1	AGGF1	ea	0.238393	0.051712	1.916e-06	0.035365	0.009101
AGK	AGK	ea	0.029853	0.021244	0.101	0.003843	0.002764
AGL	AGL	ea	0.258836	0.054775	9.308e-13	0.030493	0.008133
AGMAT	AGMAT	ea	0.246522	0.041332	0	0.096057	0.019916
AGPAT1	AGPAT1	ea	0.045525	0.028273	0.0406	0.007472	0.004751
AGPAT2	AGPAT2	ea	0.055315	0.031718	0.03969	0.016038	0.009434
AGPAT3	AGPAT3	ea	0.020485	0.020577	0.2031	0.005945	0.006007
AGPAT4	AGPAT4	ea	0.007811	0.018397	0.3744	0.003794	0.008942
AGPAT5	AGPAT5	ea	0.035518	0.031835	0.186	0.005405	0.00488
AGPAT6	AGPAT6	ea	0.18284	0.040518	1.273e-10	0.023841	0.006065
